ts_code,symbol,name,area,industry,fullname,enname,list_date
301175.SZ,301175.0,中科环保,北京,环境保护,北京中科润宇环保科技股份有限公司,"Beijing China Sciences Runyu Environmental Technology Co., Ltd.",2022-07-08
301176.SZ,301176.0,逸豪新材,江西,元器件,赣州逸豪新材料股份有限公司,"Ganzhou Yihao New Materials Co., Ltd.",2022-09-28
301177.SZ,301177.0,迪阿股份,深圳,服饰,迪阿股份有限公司,Dr Corporation Limited,2021-12-15
301178.SZ,301178.0,天亿马,广东,软件服务,广东天亿马信息产业股份有限公司,"Guangdong Tian Yi Ma Information Industry Co., Ltd.",2021-11-12
301179.SZ,301179.0,泽宇智能,江苏,软件服务,江苏泽宇智能电力股份有限公司,"Jiangsu Zeyu Intelligent Electric Power Co.,Ltd.",2021-12-08
301180.SZ,301180.0,万祥科技,江苏,元器件,苏州万祥科技股份有限公司,"Suzhou Wanxiang Technology Co.,Ltd",2021-11-16
301181.SZ,301181.0,标榜股份,江苏,汽车配件,江阴标榜汽车部件股份有限公司,"Jiangyin Pivot Automotive Products Co., Ltd.",2022-02-21
301182.SZ,301182.0,凯旺科技,河南,元器件,河南凯旺电子科技股份有限公司,"Henan Carve Electronics Technology Co., Ltd.",2021-12-23
301183.SZ,301183.0,东田微,湖北,元器件,湖北东田微科技股份有限公司,"Hubei Doti Micro Technology Co.,Ltd",2022-05-24
301185.SZ,301185.0,鸥玛软件,山东,软件服务,山东山大鸥玛软件股份有限公司,"Shandong Shanda Oumasoft Co.,Ltd.",2021-11-19
301186.SZ,301186.0,超达装备,江苏,专用机械,南通超达装备股份有限公司,"Nantong Chaoda Equipment Co., Ltd.",2021-12-23
301187.SZ,301187.0,欧圣电气,江苏,家用电器,苏州欧圣电气股份有限公司,"Suzhou Alton Electrical & Mechanical Industry Co.,Ltd",2022-04-22
301188.SZ,301188.0,力诺特玻,山东,玻璃,山东力诺特种玻璃股份有限公司,"Shandong Linuo Technical Glass Co.,Ltd.",2021-11-11
301189.SZ,301189.0,奥尼电子,深圳,IT设备,深圳奥尼电子股份有限公司,"Shenzhen Aoni Electronic Co., Ltd.",2021-12-28
301190.SZ,301190.0,善水科技,江西,染料涂料,九江善水科技股份有限公司,"Jiujiang Shanshui Technology Co., Ltd",2021-12-24
301191.SZ,301191.0,菲菱科思,深圳,通信设备,深圳市菲菱科思通信技术股份有限公司,"Shenzhen Phoenix Telecom Technology Co.,Ltd.",2022-05-26
301192.SZ,301192.0,泰祥股份,湖北,汽车配件,十堰市泰祥实业股份有限公司,"Shiyan Taixiang Industry Co.,Ltd.",2022-08-11
301193.SZ,301193.0,家联科技,浙江,家居用品,宁波家联科技股份有限公司,"Ningbo Homelink Eco-Itech Co.,Ltd.",2021-12-09
301195.SZ,301195.0,北路智控,江苏,软件服务,南京北路智控科技股份有限公司,"Nanjing Bestway Intelligent Control Technology Co., Ltd.",2022-08-01
301196.SZ,301196.0,唯科科技,福建,专用机械,厦门唯科模塑科技股份有限公司,"Xiamen Voke Mold&Plastic Engineering Co., Ltd.",2022-01-11
301197.SZ,301197.0,工大科雅,河北,软件服务,河北工大科雅能源科技股份有限公司,"Hebei Gongda Keya Energy Technology Co.,Ltd.",2022-08-08
301198.SZ,301198.0,喜悦智行,浙江,塑料,宁波喜悦智行科技股份有限公司,"Ningbo Joy Intelligent Logistics Technology Co.,Ltd.",2021-12-02
301199.SZ,301199.0,迈赫股份,山东,专用机械,迈赫机器人自动化股份有限公司,"Mh Robot & Automation Co., Ltd.",2021-12-07
301200.SZ,301200.0,大族数控,深圳,专用机械,深圳市大族数控科技股份有限公司,"Shenzhen Han’s CNC Technology Co., Ltd.",2022-02-28
301201.SZ,301201.0,诚达药业,浙江,生物制药,诚达药业股份有限公司,"Chengda Pharmaceuticals Co.,Ltd.",2022-01-20
301203.SZ,301203.0,国泰环保,浙江,环境保护,杭州国泰环保科技股份有限公司,"Hangzhou Guotai Environmental Protection Technology Co.,Ltd.",2023-04-04
301205.SZ,301205.0,联特科技,湖北,通信设备,武汉联特科技股份有限公司,"Linktel Technologies Co.,Ltd.",2022-09-13
301206.SZ,301206.0,三元生物,山东,食品,山东三元生物科技股份有限公司,"Shandong Sanyuan Biotechnology Co.,Ltd.",2022-02-10
301207.SZ,301207.0,华兰疫苗,河南,生物制药,华兰生物疫苗股份有限公司,Hualan Biological Bacterin Inc.,2022-02-18
301208.SZ,301208.0,中亦科技,北京,软件服务,北京中亦安图科技股份有限公司,"Chinaetek Service&Technology Co., Ltd.",2022-07-07
301209.SZ,301209.0,联合化学,山东,染料涂料,龙口联合化学股份有限公司,"Longkou Union Chemical Co., Ltd.",2022-08-25
301211.SZ,301211.0,亨迪药业,湖北,化学制药,湖北亨迪药业股份有限公司,"Hubei Biocause Heilen Pharmaceutical Co., Ltd.",2021-12-22
301212.SZ,301212.0,联盛化学,浙江,化工原料,浙江联盛化学股份有限公司,"Zhejiang Realsun Chemical Co.,Ltd.",2022-04-19
301213.SZ,301213.0,观想科技,四川,软件服务,四川观想科技股份有限公司,"Sichuan Discovery Dream Science&Technology Co.,Ltd.",2021-12-06
301215.SZ,301215.0,中汽股份,江苏,汽车服务,中汽研汽车试验场股份有限公司,"Catarc Automotive Proving Ground Co.,Ltd.",2022-03-08
301216.SZ,301216.0,万凯新材,浙江,化工原料,万凯新材料股份有限公司,"Wankai New Materials Co.,Ltd.",2022-03-29
301217.SZ,301217.0,铜冠铜箔,安徽,元器件,安徽铜冠铜箔集团股份有限公司,"Anhui Tongguan Copper Foil Group Co., Ltd.",2022-01-27
301218.SZ,301218.0,华是科技,浙江,软件服务,浙江华是科技股份有限公司,"Zhejiang Whyis Technology Co.,Ltd.",2022-03-07
301219.SZ,301219.0,腾远钴业,江西,小金属,赣州腾远钴业新材料股份有限公司,"Ganzhou Tengyuan Cobalt New Material Co.,Ltd.",2022-03-17
301220.SZ,301220.0,亚香股份,江苏,化工原料,昆山亚香香料股份有限公司,"Kunshan Asia Aroma Corp., Ltd.",2022-06-22
301221.SZ,301221.0,光庭信息,湖北,软件服务,武汉光庭信息技术股份有限公司,"Wuhan Kotei Informatics Co.,Ltd.",2021-12-22
301222.SZ,301222.0,浙江恒威,浙江,电气设备,浙江恒威电池股份有限公司,"Zhejiang Hengwei Battery Co.,Ltd.",2022-03-09
301223.SZ,301223.0,中荣股份,广东,广告包装,中荣印刷集团股份有限公司,"Zrp Printing Group Co., Ltd.",2022-10-26
301226.SZ,301226.0,祥明智能,江苏,电气设备,常州祥明智能动力股份有限公司,Changzhou Xiangming Intelligent Drive System Corporation,2022-03-25
301227.SZ,301227.0,森鹰窗业,黑龙江,家居用品,哈尔滨森鹰窗业股份有限公司,"Harbin Sayyas Windows Co., Ltd.",2022-09-26
301228.SZ,301228.0,实朴检测,上海,电器仪表,实朴检测技术(上海)股份有限公司,"Sep Analytical (Shanghai) Co.,Ltd.",2022-01-28
301229.SZ,301229.0,纽泰格,江苏,汽车配件,江苏纽泰格科技集团股份有限公司,"Jiangsu New Technology Group Co.,Ltd.",2022-02-22
301230.SZ,301230.0,泓博医药,上海,生物制药,上海泓博智源医药股份有限公司,"PharmaResources (Shanghai) Co.,Ltd.",2022-11-01
301231.SZ,301231.0,荣信文化,陕西,出版业,荣信教育文化产业发展股份有限公司,Ronshin Group,2022-09-08
301233.SZ,301233.0,盛帮股份,四川,汽车配件,成都盛帮密封件股份有限公司,"Chengdu Shengbang Seals Co., Ltd",2022-07-06
301234.SZ,301234.0,五洲医疗,安徽,医疗保健,安徽宏宇五洲医疗器械股份有限公司,"Anhui Hongyu Wuzhou Medical Manufacturer Co.,Ltd.",2022-07-05
301235.SZ,301235.0,华康医疗,湖北,医疗保健,武汉华康世纪医疗股份有限公司,"Wuhan Huakang Century Medical Co., Ltd.",2022-01-28
301236.SZ,301236.0,软通动力,北京,软件服务,软通动力信息技术(集团)股份有限公司,"Isoftstone Information Technology (Group) Co.,Ltd.",2022-03-15
301237.SZ,301237.0,和顺科技,浙江,塑料,杭州和顺科技股份有限公司,"Hangzhou Heshun Technology Co.,Ltd.",2022-03-23
301238.SZ,301238.0,瑞泰新材,江苏,化工原料,江苏瑞泰新能源材料股份有限公司,"Jiangsu Ruitai New Energy Materials Co.,Ltd.",2022-06-17
301239.SZ,301239.0,普瑞眼科,四川,医疗保健,成都普瑞眼科医院股份有限公司,"Chengdu Bright Eye Hospital Co., Ltd",2022-07-05
301246.SZ,301246.0,宏源药业,湖北,化学制药,湖北省宏源药业科技股份有限公司,"Hubei Hongyuan Pharmaceutical Technology Co.,Ltd.",2023-03-20
301248.SZ,301248.0,杰创智能,广东,软件服务,杰创智能科技股份有限公司,Nexwise Intelligence China Limited,2022-04-20
301252.SZ,301252.0,同星科技,浙江,机械基件,浙江同星科技股份有限公司,"Zhejiang Tongxing Technology Co.,Ltd.",2023-05-25
301255.SZ,301255.0,通力科技,浙江,机械基件,浙江通力传动科技股份有限公司,"Zhejiang Tongli Transmission Technology Co., Ltd.",2022-12-27
301256.SZ,301256.0,华融化学,四川,化工原料,华融化学股份有限公司,"Huarong Chemical Co., Ltd.",2022-03-22
301257.SZ,301257.0,普蕊斯,上海,医疗保健,普蕊斯(上海)医药科技开发股份有限公司,"Smo Clinplus Co.,Ltd.",2022-05-17
301258.SZ,301258.0,富士莱,江苏,化学制药,苏州富士莱医药股份有限公司,"Suzhou Fushilai Pharmaceutical Co.,Ltd.",2022-03-29
301259.SZ,301259.0,艾布鲁,湖南,环境保护,湖南艾布鲁环保科技股份有限公司,"Hunan Airbluer Environmental Protection Technology Co.,Ltd.",2022-04-26
301260.SZ,301260.0,格力博,江苏,专用机械,格力博(江苏)股份有限公司,"Greenworks (Jiangsu) Co., Ltd.",2023-02-08
301263.SZ,301263.0,泰恩康,广东,医药商业,广东泰恩康医药股份有限公司,"Guangdong Taienkang Pharmaceutical Co.,Ltd.",2022-03-29
301265.SZ,301265.0,华新环保,北京,环境保护,华新绿源环保股份有限公司,"Hwaxin Environmental Co.,Ltd.",2022-12-16
301266.SZ,301266.0,宇邦新材,江苏,电气设备,苏州宇邦新型材料股份有限公司,"Suzhou Yourbest New-Type Materials Co.,Ltd.",2022-06-08
301267.SZ,301267.0,华厦眼科,福建,医疗保健,华厦眼科医院集团股份有限公司,"Huaxia Eye Hospital Group Co.,Ltd.",2022-11-07
301268.SZ,301268.0,铭利达,深圳,机械基件,深圳市铭利达精密技术股份有限公司,"Shenzhen Minglida Precision Technology Co.,Ltd.",2022-04-07
301269.SZ,301269.0,华大九天,北京,半导体,北京华大九天科技股份有限公司,"Empyrean Technology Co., Ltd.",2022-07-29
301270.SZ,301270.0,汉仪股份,北京,软件服务,北京汉仪创新科技股份有限公司,"Beijing Hanyi Innovation Technology Co., Ltd.",2022-08-31
301273.SZ,301273.0,瑞晨环保,上海,机械基件,上海瑞晨环保科技股份有限公司,"Shanghai Rychen Technologies Co., Ltd.",2022-10-25
301276.SZ,301276.0,嘉曼服饰,北京,服饰,北京嘉曼服饰股份有限公司,"Beijing Jiaman Dress Co.,Ltd",2022-09-09
301277.SZ,301277.0,新天地,河南,化学制药,河南新天地药业股份有限公司,"Henan Newland Pharmaceutical Co.,Ltd.",2022-11-16
301278.SZ,301278.0,快可电子,江苏,电气设备,苏州快可光伏电子股份有限公司,Qc Solar Corporation,2022-08-04
301279.SZ,301279.0,金道科技,浙江,机械基件,浙江金道科技股份有限公司,"Zhejiang Jindao Technology Co., Ltd.",2022-04-13
301280.SZ,301280.0,珠城科技,浙江,元器件,浙江珠城科技股份有限公司,"Zhejiang Zuch Technology Co.,Ltd.",2022-12-26
301281.SZ,301281.0,科源制药,山东,化学制药,山东科源制药股份有限公司,"Shandong Keyuan Pharmaceutical Co.,Ltd.",2023-04-04
301282.SZ,301282.0,金禄电子,广东,元器件,金禄电子科技股份有限公司,"Camelot Electronics Technology Co.,Ltd.",2022-08-26
301283.SZ,301283.0,聚胶股份,广东,日用化工,聚胶新材料股份有限公司,Focus Hotmelt Company Ltd.,2022-09-02
301285.SZ,301285.0,鸿日达,江苏,元器件,鸿日达科技股份有限公司,Hong Ri Da Technology Company Limited,2022-09-28
301286.SZ,301286.0,侨源股份,四川,化工原料,四川侨源气体股份有限公司,"Sichuan Qiaoyuan Gas Co.,Ltd.",2022-06-14
301288.SZ,301288.0,清研环境,深圳,环境保护,清研环境科技股份有限公司,"Qingyan Environmental Technology Co., Ltd.",2022-04-22
301289.SZ,301289.0,国缆检测,上海,电器仪表,上海国缆检测股份有限公司,"Shanghai National Center of Testing and Inspection For Electric Cable and Wire Co., Ltd",2022-06-22
301290.SZ,301290.0,东星医疗,江苏,医疗保健,江苏东星智慧医疗科技股份有限公司,"Jiangsu Canopus Wisdom Medical Technology Co.,Ltd.",2022-11-30
301293.SZ,301293.0,三博脑科,北京,医疗保健,三博脑科医院管理集团股份有限公司,Sanbo Hospital Management Group Limited,2023-05-05
301296.SZ,301296.0,新巨丰,山东,广告包装,山东新巨丰科技包装股份有限公司,"Shandong Newjf Technology Packaging Co., Ltd.",2022-09-02
301297.SZ,301297.0,富乐德,安徽,半导体,安徽富乐德科技发展股份有限公司,"Ferrotec (An Hui) Technology Development Co., Ltd.",2022-12-30
301298.SZ,301298.0,东利机械,河北,汽车配件,保定市东利机械制造股份有限公司,"Baoding Dongli Machinery Co.,Ltd.",2022-06-06
301299.SZ,301299.0,卓创资讯,山东,互联网,山东卓创资讯股份有限公司,"Sublime China Information Co.,Ltd.",2022-10-19
301300.SZ,301300.0,远翔新材,福建,化工原料,福建远翔新材料股份有限公司,"Fujian Yuanxiang New Materials Co., Ltd.",2022-08-19
301301.SZ,301301.0,川宁生物,新疆,化学制药,伊犁川宁生物技术股份有限公司,"Yili Chuanning Biotechnology Co.,Ltd",2022-12-27
301302.SZ,301302.0,华如科技,北京,软件服务,北京华如科技股份有限公司,"Beijing Huaru Technology Co.,Ltd.",2022-06-23
301303.SZ,301303.0,真兰仪表,上海,电器仪表,上海真兰仪表科技股份有限公司,Zenner Metering Technology(Shanghai)Ltd.,2023-02-20
301305.SZ,301305.0,C朗坤,深圳,环境保护,深圳市朗坤环境集团股份有限公司,Shenzhen Leoking Environmental Group Company Limited,2023-05-23
301306.SZ,301306.0,西测测试,陕西,综合类,西安西测测试技术股份有限公司,"Xi'an Xice Testing Technology Co.,Ltd.",2022-07-26
301307.SZ,301307.0,美利信,重庆,通信设备,重庆美利信科技股份有限公司,Chongqing Millison Technologies Inc.,2023-04-24
301308.SZ,301308.0,江波龙,深圳,半导体,深圳市江波龙电子股份有限公司,"Shenzhen Longsys Electronics Co., Ltd.",2022-08-05
301309.SZ,301309.0,万得凯,浙江,机械基件,浙江万得凯流体设备科技股份有限公司,"Zhejiang Wandekai Fluid Equipment Technology Co.,Ltd.",2022-09-19
301311.SZ,301311.0,昆船智能,云南,机械基件,昆船智能技术股份有限公司,"Ksec Intelligent Technology Co.,Ltd.",2022-11-30
301312.SZ,301312.0,智立方,深圳,专用机械,深圳市智立方自动化设备股份有限公司,"Shenzhen In-Cube Automation Co., Ltd.",2022-07-11
301313.SZ,301313.0,凡拓数创,广东,文教休闲,广州凡拓数字创意科技股份有限公司,"Guangzhou Frontop Digital Creative Technology Co., Ltd.",2022-09-30
301314.SZ,301314.0,科瑞思,广东,元器件,珠海科瑞思科技股份有限公司,"Zhuhai Kles Technology Co., Ltd",2023-03-28
301316.SZ,301316.0,慧博云通,浙江,软件服务,慧博云通科技股份有限公司,"Hydsoft Technology Co.,Ltd.",2022-10-13
301317.SZ,301317.0,鑫磊股份,浙江,机械基件,鑫磊压缩机股份有限公司,"Xinlei Compressor Co., Ltd.",2023-01-19
301318.SZ,301318.0,维海德,深圳,IT设备,深圳市维海德技术股份有限公司,Valuehd Corporation,2022-08-10
301319.SZ,301319.0,唯特偶,深圳,元器件,深圳市唯特偶新材料股份有限公司,"Shenzhen Vital New Material Co., Ltd.",2022-09-29
301321.SZ,301321.0,翰博高新,安徽,元器件,翰博高新材料(合肥)股份有限公司,"Highbroad Advanced Material(Hefei) Co., Ltd",2022-08-18
301322.SZ,301322.0,绿通科技,广东,摩托车,广东绿通新能源电动车科技股份有限公司,"Guangdong Lvtong New Energy Electric Vehicle Technology Co.,Ltd",2023-03-06
301325.SZ,301325.0,曼恩斯特,深圳,专用机械,深圳市曼恩斯特科技股份有限公司,"Shenzhen Manst Technology Co.,Ltd.",2023-05-12
301326.SZ,301326.0,捷邦科技,广东,元器件,捷邦精密科技股份有限公司,"J.Pond Precision Technology Co., Ltd.",2022-09-21
301327.SZ,301327.0,华宝新能,深圳,电气设备,深圳市华宝新能源股份有限公司,"Shenzhen Hello Tech Energy Co.,Ltd.",2022-09-19
301328.SZ,301328.0,维峰电子,广东,专用机械,维峰电子(广东)股份有限公司,"Wcon Electronics Guangdong Co.,Ltd.",2022-09-08
301330.SZ,301330.0,熵基科技,广东,IT设备,熵基科技股份有限公司,"Zkteco Co., Ltd.",2022-08-17
301331.SZ,301331.0,恩威医药,西藏,中成药,恩威医药股份有限公司,"Enwei Pharmaceutical Co., Ltd.",2022-09-21
301332.SZ,301332.0,C德尔玛,广东,家用电器,广东德尔玛科技股份有限公司,"Guangdong Deerma Technology Co., Ltd.",2023-05-18
301333.SZ,301333.0,诺思格,北京,医疗保健,诺思格(北京)医药科技股份有限公司,"R&G Pharmastudies Co.,Ltd",2022-08-02
301335.SZ,301335.0,天元宠物,浙江,文教休闲,杭州天元宠物用品股份有限公司,"Hangzhou Tianyuan Pet Products Co., Ltd",2022-11-18
301336.SZ,301336.0,趣睡科技,四川,家居用品,成都趣睡科技股份有限公司,"Chengdu Qushui Science and Technology Co.,Ltd.",2022-08-12
301338.SZ,301338.0,凯格精机,广东,专用机械,东莞市凯格精机股份有限公司,"Gkg Precision Machine Co., Ltd",2022-08-16
301339.SZ,301339.0,通行宝,江苏,软件服务,江苏通行宝智慧交通科技股份有限公司,"Jiangsu Tongxingbao Intelligent Transportation Technology Co., Ltd.",2022-09-09
301345.SZ,301345.0,涛涛车业,浙江,摩托车,浙江涛涛车业股份有限公司,"Zhejiang Taotao Vehicles Co. ,Ltd.",2023-03-21
301349.SZ,301349.0,信德新材,辽宁,化工原料,辽宁信德新材料科技股份有限公司,"Liaoning Xinde New Material Technology Co.,Ltd.",2022-09-09
